Date,Receipt number,Receipt type,Gross sales,Discounts,Net sales,Taxes,Total collected,Cost of goods,Gross profit,Payment type,Description,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Status
8/29/20 5:40 PM,5-2857,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Cash,1 x Solo Salted Caramel,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:39 PM,5-2856,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Card,"1 x Butter Chicken, 1 x Tea (Iced)",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:37 PM,5-2855,Sale,21.00,0.00,21.00,0.00,21.00,0.00,21.00,Card,"1 x Butter Chicken, 1 x Creme Brulee Milk (Iced)",Table 15,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:33 PM,5-2854,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Card,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Teh Tarik (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:33 PM,5-2853,Sale,62.00,0.00,62.00,0.00,62.00,0.00,62.00,Card,"1 x Carbonara (Seafood), 1 x Salted Egg Chicken, 1 x Spring Rolls, 1 x Chocolate (Iced), 1 x Vanilla Latte (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:29 PM,5-2852,Sale,46.00,0.00,46.00,0.00,46.00,0.00,46.00,Cash,"1 x Butter Chicken, 1 x Masak Lemak Cili Api (Beef), 1 x Carbonara (Beef), 1 x Tea (Hot), 1 x Mineral Water (Iced)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:12 PM,5-2851,Sale,13.50,0.00,13.50,0.00,13.50,0.00,13.50,Cash,1 x Butter Chicken,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:06 PM,5-2850,Sale,18.00,0.00,18.00,0.00,18.00,0.00,18.00,Cash,"1 x Solo Salted Caramel, 1 x Peach Tea (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:04 PM,5-2849,Sale,61.00,0.00,61.00,0.00,61.00,0.00,61.00,Card,"1 x Mac & Cheese (Chicken), 1 x Creamy Curry (Beef), 1 x Arabiatta (Beef), 1 x Lemon Tea (Iced), 1 x Peach Tea (Iced), 1 x Salted Caramel Milk (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 5:01 PM,5-2848,Sale,31.00,0.00,31.00,0.00,31.00,0.00,31.00,TnGo e-Wallet,"1 x Masak Lemak Cili Api (Chicken), 1 x Tea (Iced), 1 x Tea (Hot), 1 x Butter Chicken",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:59 PM,5-2847,Sale,70.00,0.00,70.00,0.00,70.00,0.00,70.00,Cash,"1 x Big Breakfast (Scrambled), 1 x Mac & Cheese (Chicken), 1 x Smores Toast, 1 x A&W Root Beer, 1 x Salted Egg Chicken, 2 x Mineral Water (Iced)",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:55 PM,5-2846,Sale,54.00,0.00,54.00,0.00,54.00,0.00,54.00,Cash,"1 x Fried Kuay Teow (Seafood), 1 x Masak Lemak Cili Api (Chicken), 1 x Mocha (Iced), 1 x Salted Caramel Latte (Iced), 1 x Mineral Water (Iced)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:50 PM,5-2845,Sale,25.00,0.00,25.00,0.00,25.00,0.00,25.00,Cash,"1 x Smores Toast, 1 x Vanilla Latte (Hot)",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:45 PM,5-2844,Sale,126.00,0.00,126.00,0.00,126.00,0.00,126.00,Card,"1 x Masak Lemak Cili Api (Chicken), 1 x Soy Glazed Chicken, 2 x Extras, 1 x Honey Chilli Chicken, 1 x Salted Egg Chicken, 1 x Butterscotch Latte (Hot), 1 x Lemon Tea (Hot), 1 x Horlicks Malt, 1 x Salted Caramel Latte (Hot), 1 x Solo Salted Caramel, 1 x Extra Charge Bar",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:42 PM,5-2843,Sale,49.00,0.00,49.00,0.00,49.00,0.00,49.00,Cash,"1 x Salted Egg Chicken, 1 x Butter Chicken, 1 x Chocolate Fudgy Brownies, 1 x Peach Tea (Iced)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:37 PM,5-2842,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,TnGo e-Wallet,1 x Mineral Water (Iced),Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:26 PM,5-2841,Sale,13.50,0.00,13.50,0.00,13.50,0.00,13.50,Cash,1 x Butter Chicken,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:23 PM,5-2840,Sale,32.00,0.00,32.00,0.00,32.00,0.00,32.00,Card,"1 x Aglio Olio (Chicken), 1 x Carbonara (Chicken), 2 x Mineral Water (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:23 PM,5-2839,Sale,128.00,0.00,128.00,0.00,128.00,0.00,128.00,Cash,"1 x Aglio Olio (Chicken), 1 x Creamy Curry (Seafood), 1 x Tomyam Bihun (Chicken), 1 x Spring Rolls, 1 x Salted Egg Chicken, 1 x Extras, 1 x Mac & Cheese (Chicken), 1 x Fries, 1 x Cappuccino (Hot), 1 x Swedish Blueberry, 1 x A&W Root Beer, 1 x Creme Brulee Latte (Iced), 1 x Mineral Water (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:11 PM,5-2838,Sale,65.00,0.00,65.00,0.00,65.00,0.00,65.00,Card,"1 x Masak Lemak Cili Api (Chicken), 1 x Salted Egg Chicken, 1 x Bulgogi Beef Fries, 1 x Chocolate (Iced), 1 x Dragon Pearl Jasmine, 1 x Mineral Water (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:08 PM,5-2837,Sale,13.00,0.00,13.00,0.00,13.00,0.00,13.00,Cash,1 x Butter Chicken,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:03 PM,5-2836,Sale,21.00,0.00,21.00,0.00,21.00,0.00,21.00,Cash,"1 x Butter Chicken, 1 x Kaya Toast, 2 x Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 4:02 PM,5-2835,Sale,80.00,0.00,80.00,0.00,80.00,0.00,80.00,Card,"1 x Creamy Curry (Seafood), 1 x Carbonara (Chicken), 1 x Masak Lemak Cili Api (Beef), 1 x Creamy Curry (Beef), 1 x Coca-Cola, 1 x Lemon Tea (Iced), 1 x Peach Tea (Iced), 1 x Extra Charge Bar",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:59 PM,5-2834,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Tea (Iced),Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:55 PM,5-2833,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Card,1 x Solo Salted Caramel,Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:53 PM,5-2832,Sale,26.00,0.00,26.00,0.00,26.00,0.00,26.00,Cash,"1 x Salted Egg Chicken, 1 x Latte (Iced)",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:53 PM,5-2831,Sale,72.00,0.00,72.00,0.00,72.00,0.00,72.00,Card,"1 x Latte (Iced), 1 x Tom Yam Fried Rice (Beef), 1 x Tomyam Bihun (Beef), 1 x Nasi Goreng Kampung (Chicken), 1 x Coca-Cola, 1 x Chocolate (Iced), 1 x Smores Toast",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:50 PM,5-2830,Sale,52.00,0.00,52.00,0.00,52.00,0.00,52.00,Cash,"1 x Mee Goreng (Beef), 1 x Tom Yam Fried Rice (Beef), 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Tea (Iced), 1 x A&W Root Beer, 1 x Peach Tea (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:47 PM,5-2829,Sale,18.00,0.00,18.00,0.00,18.00,0.00,18.00,Cash,"1 x Crusted Chicken Chop Chop (Fries), 1 x Mineral Water (No Ice)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:40 PM,5-2828,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Card,"1 x Smores Toast, 1 x Latte (Hot), 1 x Teh Tarik (Hot)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:39 PM,5-2827,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Card,"1 x Honey Chilli Chicken, 1 x Mac & Cheese (Chicken), 1 x Mineral Water (No Ice), 1 x A&W Root Beer",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:38 PM,5-2826,Sale,33.00,0.00,33.00,0.00,33.00,0.00,33.00,Card,"1 x Masak Lemak Cili Api (Seafood), 1 x Teh Tarik (Iced), 1 x Smores Toast",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:37 PM,5-2825,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Card,"1 x Tea (Iced), 1 x Tom Yam Fried Rice (Seafood)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:36 PM,5-2824,Sale,35.00,0.00,35.00,0.00,35.00,0.00,35.00,Card,"1 x Bulgogi Beef Fries, 1 x Solo Salted Caramel, 1 x Mineral Water (Iced), 1 x A&W Root Beer",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:34 PM,5-2823,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Cash,"1 x Big Breakfast (Scrambled), 1 x Long Black (Iced)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:28 PM,5-2822,Sale,45.00,0.00,45.00,0.00,45.00,0.00,45.00,Cash,"1 x Latte (Hot), 1 x A&W Root Beer, 1 x Butter Chicken, 1 x Crusted Chicken Chop Chop (White Rice)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:13 PM,5-2821,Sale,99.00,0.00,99.00,0.00,99.00,0.00,99.00,Cash,"1 x Butter Chicken, 1 x Masak Lemak Cili Api (Beef), 1 x Mac & Cheese (Beef), 1 x Crusted Chicken Chop Chop (Fries), 1 x Mineral Water (Iced), 1 x Mineral Water (No Ice), 1 x Solo Salted Caramel, 1 x Burnt Cheesecake, 1 x Chocolate Nutella",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:08 PM,5-2820,Sale,76.50,0.00,76.50,0.00,76.50,0.00,76.50,Card,"1 x Long Black (Iced), 3 x Mineral Water (Iced), 1 x Earl Grey, 1 x Masak Lemak Cili Api (Beef), 1 x Crusted Chicken Chop Chop (Fries), 1 x Tom Yam Fried Rice (Seafood), 1 x Nasi Goreng Kampung (Chicken)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:05 PM,5-2819,Sale,1.50,0.00,1.50,0.00,1.50,0.00,1.50,Cash,1 x Extra Charge Kitchen,Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 3:00 PM,5-2818,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Card,"1 x Honey Chilli Chicken, 1 x Mac & Cheese (Chicken), 1 x Lemon Tea (Iced), 1 x Tea (Iced)",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:56 PM,5-2817,Sale,38.50,0.00,38.50,0.00,38.50,0.00,38.50,Cash,"1 x Masak Lemak Cili Api (Chicken), 1 x Butter Chicken, 1 x Nutella Toast, 1 x Kaya Toast",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:54 PM,5-2816,Sale,40.00,0.00,40.00,0.00,40.00,0.00,40.00,Cash,"1 x Butter Chicken, 1 x Big Breakfast (Scrambled), 1 x Teh Tarik (Iced), 1 x Coca-Cola",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:53 PM,5-2815,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Cash,"1 x Salted Egg Chicken, 1 x Honey Chilli Chicken, 1 x A&W Root Beer, 1 x Tea (Iced)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:52 PM,5-2814,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Cash,"1 x Butter Chicken, 1 x Lemon Tea (Iced)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:51 PM,5-2813,Sale,15.00,0.00,15.00,0.00,15.00,0.00,15.00,Cash,1 x Marinated Pan Seared Grilled Chicken (Fries),Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:51 PM,5-2812,Sale,31.00,0.00,31.00,0.00,31.00,0.00,31.00,Card,"1 x Tom Yam Fried Rice (Seafood), 1 x Honey Chilli Chicken, 1 x Tea (Iced), 1 x Mineral Water (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:49 PM,5-2811,Sale,41.00,0.00,41.00,0.00,41.00,0.00,41.00,Cash,"1 x Vanilla Milk (Iced), 1 x Tea (Iced), 1 x Aglio Olio (Seafood), 1 x Crusted Chicken Chop Chop (Fries)",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:48 PM,5-2810,Sale,18.00,0.00,18.00,0.00,18.00,0.00,18.00,Card,"1 x Carbonara (Beef), 1 x Teh Tarik (Iced)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:47 PM,5-2809,Sale,21.00,0.00,21.00,0.00,21.00,0.00,21.00,Cash,"1 x Peach Tea (Iced), 1 x Crusted Chicken Chop Chop (White Rice)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:45 PM,5-2808,Sale,54.00,0.00,54.00,0.00,54.00,0.00,54.00,Card,"1 x Butter Chicken, 1 x Salted Egg Chicken, 1 x Chicken Nugget, 1 x Earl Grey, 1 x Chocolate (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:43 PM,5-2807,Sale,53.00,0.00,53.00,0.00,53.00,0.00,53.00,Card,"1 x Salted Egg Chicken, 1 x Butter Chicken, 1 x Soy Glazed Chicken, 1 x Teh Tarik (Iced), 1 x Tea (Iced), 1 x Lemon Tea (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:43 PM,5-2806,Sale,29.00,0.00,29.00,0.00,29.00,0.00,29.00,Boost,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Salted Egg Chicken",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:41 PM,5-2805,Sale,31.00,0.00,31.00,0.00,31.00,0.00,31.00,Cash,"1 x Mac & Cheese (Beef), 1 x Vanilla Latte (Iced), 1 x Mineral Water (Iced)",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:40 PM,5-2804,Sale,18.00,0.00,18.00,0.00,18.00,0.00,18.00,Cash,"1 x Tomyam Bihun (Chicken), 1 x Mineral Water (No Ice), 1 x Fries",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:38 PM,5-2803,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Cash,"1 x Butter Chicken, 1 x Lemon Tea (Iced)",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:37 PM,5-2802,Sale,74.00,0.00,74.00,0.00,74.00,0.00,74.00,Card,"1 x Aglio Olio (Chicken), 1 x Big Breakfast (Scrambled), 1 x Party Sandwich, 1 x Peach Tea (Hot), 1 x Mocha (Iced), 1 x Salted Caramel Milk (Iced)",Out 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:30 PM,5-2801,Sale,28.50,0.00,28.50,0.00,28.50,0.00,28.50,Cash,"1 x Salted Egg Chicken, 1 x Masak Lemak Cili Api (Chicken)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:23 PM,5-2800,Sale,49.00,0.00,49.00,0.00,49.00,0.00,49.00,Cash,"1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Crusted Chicken Chop Chop (Fries), 1 x Mineral Water (Iced), 1 x Coca-Cola, 1 x Solo Salted Caramel",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:21 PM,5-2799,Sale,31.50,0.00,31.50,0.00,31.50,0.00,31.50,Card,"1 x Tomyam Bihun (Beef), 1 x Masak Lemak Cili Api (Chicken), 1 x A&W Root Beer, 1 x Mineral Water (No Ice)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:16 PM,5-2798,Sale,32.00,0.00,32.00,0.00,32.00,0.00,32.00,Card,"1 x Butter Chicken, 1 x Masak Lemak Cili Api (Chicken), 1 x Mineral Water (Iced), 1 x Tea (Iced)",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:14 PM,5-2797,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Card,3 x Tom Yam Fried Rice (Chicken),Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:11 PM,5-2796,Sale,51.00,0.00,51.00,0.00,51.00,0.00,51.00,Card,"2 x Salted Egg Chicken, 1 x Honey Chilli Chicken, 1 x Coca-Cola, 2 x Mineral Water (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:05 PM,5-2795,Sale,71.00,0.00,71.00,0.00,71.00,0.00,71.00,Cash,"1 x Bulgogi Beef Fries, 1 x Aglio Olio (Seafood), 1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Vanilla Latte (Iced), 1 x Vanilla Latte (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 2:00 PM,5-2794,Sale,3.00,0.00,3.00,0.00,3.00,0.00,3.00,Cash,1 x Tea (Iced),Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:56 PM,5-2793,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Card,1 x Vanilla Latte (Hot),Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:56 PM,5-2792,Sale,101.00,0.00,101.00,0.00,101.00,0.00,101.00,Card,"2 x Crusted Chicken Chop Chop (Fries), 1 x Carbonara (Chicken), 1 x Aglio Olio (Chicken), 1 x Aglio Olio (Seafood), 2 x Tea (Iced), 1 x Teh Tarik (Iced), 1 x Coca-Cola, 1 x Chocolate (Iced)",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:54 PM,5-2791,Sale,40.00,0.00,40.00,0.00,40.00,0.00,40.00,Card,"1 x Thai Basil Chicken, 1 x Salted Egg Chicken, 1 x Salted Caramel Latte (Iced)",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:52 PM,5-2790,Sale,50.00,0.00,50.00,0.00,50.00,0.00,50.00,Card,"1 x Salted Egg Chicken, 1 x Honey Chilli Chicken, 1 x Bulgogi Beef Fries, 1 x Peach Tea (Iced), 1 x Mineral Water (Iced)",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:51 PM,5-2789,Sale,21.00,0.00,21.00,0.00,21.00,0.00,21.00,Cash,"2 x Weekly Promo Food, 2 x Tea WP (Iced)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:50 PM,5-2788,Sale,42.00,0.00,42.00,0.00,42.00,0.00,42.00,Cash,"2 x Salted Egg Chicken, 1 x Spring Rolls, 1 x Mineral Water (Iced), 1 x Coca-Cola",Table 7,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:49 PM,5-2787,Sale,60.00,0.00,60.00,0.00,60.00,0.00,60.00,Card,"3 x Teh Tarik (Iced), 1 x Peach Tea (Iced), 1 x Carbonara (Chicken), 1 x Salted Egg Chicken, 1 x Crusted Chicken Chop Chop (Fries)",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:48 PM,5-2786,Sale,90.00,0.00,90.00,0.00,90.00,0.00,90.00,TnGo e-Wallet,"1 x Country Style Omelette, 2 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Fried Kuay Teow (Beef), 1 x Teh Tarik (Iced), 1 x Chamomile, 1 x Vanilla Latte (Hot), 1 x Butterscotch Latte (Iced)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:45 PM,5-2785,Sale,26.00,0.00,26.00,0.00,26.00,0.00,26.00,Card,"1 x Creamy Curry (Chicken), 1 x Butterscotch Latte (Iced)",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:41 PM,5-2784,Sale,20.00,0.00,20.00,0.00,20.00,0.00,20.00,Maybank QRPay,"1 x Burnt Cheesecake, 1 x Long Black (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:38 PM,5-2783,Sale,30.00,0.00,30.00,0.00,30.00,0.00,30.00,Card,"1 x Solo Salted Caramel, 1 x Burnt Cheesecake, 2 x Tea (Iced)",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:37 PM,5-2782,Sale,63.00,0.00,63.00,0.00,63.00,0.00,63.00,Cash,"1 x Crusted Chicken Chop Chop (Fries), 1 x Mac & Cheese (Chicken), 1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Lemon Tea (Iced), 1 x Peach Tea (Iced), 1 x Solo Salted Caramel",Table 17,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:34 PM,5-2781,Sale,12.00,0.00,12.00,0.00,12.00,0.00,12.00,Card,1 x Burnt Cheesecake,Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:34 PM,5-2780,Sale,43.00,0.00,43.00,0.00,43.00,0.00,43.00,Card,"1 x A&W Root Beer, 1 x Paris, 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Masak Lemak Cili Api (Chicken)",Table 11,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:31 PM,5-2779,Sale,45.00,0.00,45.00,0.00,45.00,0.00,45.00,Card,"1 x Carbonara (Chicken), 1 x Arabiatta (Beef), 1 x A&W Root Beer, 1 x Chocolate (Iced)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:24 PM,5-2778,Sale,12.50,0.00,12.50,0.00,12.50,0.00,12.50,Cash,1 x Chocolate Nutella,Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:24 PM,5-2777,Sale,124.00,0.00,124.00,0.00,124.00,0.00,124.00,Card,"1 x Fried Kuay Teow (Chicken), 1 x Salted Egg Chicken, 1 x Honey Chilli Chicken, 1 x Butter Chicken, 1 x Crusted Chicken Chop Chop (White Rice), 1 x Creamy Curry (Beef), 1 x Smores Toast, 1 x Vanilla Milk (Iced), 1 x A&W Root Beer, 1 x Salted Caramel Latte (Iced), 1 x Peach Tea (Iced), 1 x Mineral Water (Iced)",Out 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:21 PM,5-2776,Sale,57.00,0.00,57.00,0.00,57.00,0.00,57.00,Card,"1 x Honey Chilli Chicken, 1 x Mocha (Iced), 1 x Mineral Water (Iced), 1 x Aglio Olio (Seafood), 1 x Solo Salted Caramel",Table 9,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:19 PM,5-2775,Sale,32.00,0.00,32.00,0.00,32.00,0.00,32.00,TnGo e-Wallet,"1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Salted Egg Chicken, 1 x Long Black (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:18 PM,5-2774,Sale,46.50,0.00,46.50,0.00,46.50,0.00,46.50,Maybank QRPay,"1 x Mac & Cheese (Beef), 1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Chicken Nugget, 1 x Extras, 1 x Mineral Water (Iced), 1 x Butterscotch Milk (Iced)",Table 6,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:16 PM,5-2773,Sale,27.00,0.00,27.00,0.00,27.00,0.00,27.00,Card,"1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x Masak Lemak Cili Api (Beef), 1 x Mineral Water (Iced)",Table 2,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:15 PM,5-2772,Sale,66.00,0.00,66.00,0.00,66.00,0.00,66.00,Cash,"1 x Carbonara (Seafood), 1 x Aglio Olio (Seafood), 1 x Stoner Fries, 1 x Chicken Nugget, 2 x A&W Root Beer",Table 3,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:03 PM,5-2771,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Card,"1 x Tom Yam Fried Rice (Chicken), 1 x Salted Egg Chicken, 1 x Peanut Butter Nutella Toast, 1 x Peanut Butter Jelly Toast, 1 x Mineral Water (No Ice), 1 x Teh Tarik (Iced)",Table 10,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 1:01 PM,5-2770,Sale,63.00,0.00,63.00,0.00,63.00,0.00,63.00,Card,"1 x Marinated Pan Seared Grilled Chicken (White Rice), 1 x Salted Egg Chicken, 1 x Mineral Water (No Ice), 1 x Salted Caramel Milk (Hot), 1 x Solo Salted Caramel, 1 x Chocolate Nutella",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 12:59 PM,5-2769,Sale,16.00,0.00,16.00,0.00,16.00,0.00,16.00,Cash,"1 x Nasi Goreng Kampung (Beef), 1 x Mineral Water (No Ice), 1 x Tea (Hot)",Table 1,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 12:58 PM,5-2768,Sale,39.00,0.00,39.00,0.00,39.00,0.00,39.00,Cash,"1 x Stoner Fries, 1 x Peach Tea (Iced), 1 x A&W Root Beer, 1 x Bulgogi Beef Fries",Table 13,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 12:57 PM,5-2767,Sale,62.50,0.00,62.50,0.00,62.50,0.00,62.50,Cash,"1 x Honey Chilli Chicken, 1 x Soy Glazed Chicken, 1 x Peach Tea (Iced), 1 x Lemon Tea (Iced), 1 x Burnt Cheesecake, 1 x Solo Salted Caramel",Table 14,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 12:52 PM,5-2766,Sale,31.00,0.00,31.00,0.00,31.00,0.00,31.00,Card,"1 x Honey Chilli Chicken, 1 x Marinated Pan Seared Grilled Chicken (Fries), 1 x Mineral Water (Iced)",Dine in,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 12:51 PM,5-2765,Sale,34.00,0.00,34.00,0.00,34.00,0.00,34.00,Card,"1 x Crusted Chicken Chop Chop (Fries), 1 x Mushroom on Toast, 1 x Tea (Iced), 1 x A&W Root Beer",Table 12,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 12:49 PM,5-2764,Sale,36.00,0.00,36.00,0.00,36.00,0.00,36.00,Card,"1 x Carbonara (Chicken), 1 x Nasi Goreng Kampung (Chicken), 1 x Weekly Promo Food, 1 x Tea WP (Iced), 1 x A&W Root Beer",Table 16,POS 2020,Glaze Eatery,Owner,,,Closed
8/29/20 12:44 PM,5-2763,Sale,19.00,0.00,19.00,0.00,19.00,0.00,19.00,Card,"1 x Stoner Fries, 1 x Coca-Cola",Table 8,POS 2020,Glaze Eatery,Owner,,,Closed
